,Subtype_0,Subtype_1,Subtype_2,Subtype_3
ACE2,-2.4412458074533023,-1.3081090925340697,1.3081090925340697,-1.3914742902207526
ABCA12,-0.825840736351054,-2.222378923174637,0.21921826503357483,-0.21921826503357483
GBA3,-2.2610402197265733,-1.9162288085244485,1.5999153052467603,-1.5999153052467603
CNTN1,0.35839387587227384,-1.4957745601393406,-0.35839387587227384,-2.1587021100089343
NPTX1,1.4961482556475263,-2.234468091479081,-1.980974750308381,-1.4961482556475263
HOXA11,-1.9821937411205872,0.014329678006298599,-0.014329678006298599,-1.3952607819605722
PCLO,-0.046000354697476036,-2.126418612796913,0.046000354697476036,-0.4675918722077266
TFF3,-1.6261570471664333,0.4764050787034625,-0.4764050787034625,-2.1624698707877874
CHIT1,-1.6319111735816199,1.6319111735816199,-2.048131947552552,-2.1621029212589282
PNLIPRP2,-2.1262018756694734,-2.1146626131428192,1.4707158115975918,-1.4707158115975918
SERPINB7,-0.8582802480609666,-2.1743091679620075,0.11549169746772356,-0.11549169746772356
CFTR,-2.302570545791974,-0.9899101468635472,0.9899101468635472,-1.7625481016222377
BEX1,0.6756023142703143,-2.180163430672971,-1.7756653420040833,-0.6756023142703143
CA4,-1.2040654867677172,0.07881587241016028,-0.07881587241016028,-2.098000021168989
TRY6,-2.310446771993593,1.1192375896303277,-1.1192375896303277,-1.806607889635006
SMPX,-0.2558759479372978,-2.221752374082038,0.2558759479372978,-1.0696189268637832
DCDC2,-1.3745727935491865,-1.8251808009987216,1.3745727935491865,-2.327310442784273
RPS28,-1.3380722049080382,1.3380722049080382,-2.334755526489714,-1.8074098811447352
IGJ,-0.8265215168739866,-2.3160972965879507,0.4764900867387897,-0.4764900867387897
MAPK4,0.899820917243525,-2.3924476007999176,-0.899820917243525,-1.4230554734298315
CA1,-1.8608662234945,-2.3062037083351976,1.29409438160611,-1.29409438160611
ACTL8,-2.166213381533648,0.8494081436584959,-1.9124739756263494,-0.8494081436584959
CCL14-CCL15,-2.3823041426353506,0.7381935818781766,-1.2246744706500516,-0.7381935818781766
UNC93A,-1.9407994105031678,1.9407994105031678,-1.9602628465173986,-2.0864240275468284
MS4A8B,-1.0920451993468543,-2.4378280534411547,1.0920451993468543,-1.3305366206564886
SFRP1,1.075599198128685,-1.075599198128685,-2.069702029248297,-2.117426921165093
GJB5,-0.8172425557214982,-2.149943658427919,-0.06199629604715136,0.06199629604715136
BTNL8,-2.110747400206671,0.06356885473627141,-0.06356885473627141,-1.1190446450733331
SFTA2,-1.9179196254168258,1.9179196254168258,-2.1314729086945445,-1.9204900906666844
MAP7D2,-0.5932690450862848,-2.264695290766654,-1.5205050661534356,0.5932690450862848
PLIN4,0.4801128035154564,-0.8884827213149717,-0.4801128035154564,-2.319686773757162
CSF3,-0.995305325778197,0.9271333161024551,-2.4228396543061863,-0.9271333161024551
DDC,-2.4048505564063385,1.1550680723950133,-1.1550680723950133,-1.5640902267731283
BAAT,-2.175907702050102,-1.9494630629503023,1.8039422569644101,-1.8039422569644101
MYO1A,-1.9991199289042663,-0.4126239637786137,0.4126239637786137,-1.8185391431621902
CARTPT,-0.25264092262689014,-2.184570771952692,-0.3744946413179895,0.25264092262689014
NCCRP1,0.6312853419501671,-2.333431229834624,-1.3277004499373275,-0.6312853419501671
ABCA8,0.05210107858327578,-2.1016410018598206,-0.05210107858327578,-1.128754184868665
SLC6A14,-2.2460201444860464,-1.346339626421736,1.346339626421736,-1.9672549879522727
C19orf77,-1.69095623988668,1.69095623988668,-1.8822530530877244,-2.257985561937375
GSTA2,-2.3304195475448934,-0.9546196262804618,-0.5119099878877119,0.5119099878877119
SPDEF,-1.0161841160186489,1.0161841160186489,-1.5746403011401664,-2.380330402308824
INSM1,-2.143466798749483,-1.4851776022780636,1.4851776022780636,-2.095601281356741
PRIMA1,0.4074123753977666,-2.2651694145916514,-1.2253661773485813,-0.4074123753977666
UGT1A9,-2.247343424423033,0.4055006587266207,-0.4055006587266207,-1.302017042991694
C14orf105,-0.07753539551399989,-2.1382617243041815,-0.45952751692930416,0.07753539551399989
NXF3,-1.0088320661232193,-1.3491228045031576,-2.425270402035287,1.0088320661232193
TNNT1,0.19358978199584256,-2.1662686445519714,-1.1966824848542166,-0.19358978199584256
CCL19,1.8279355167189577,-1.9786157795477834,-2.1434365061289586,-1.8279355167189577
FIBCD1,0.7403574972818451,-1.3526217407602628,-2.3639820702824017,-0.7403574972818451
CAPN13,-2.3167022707601985,0.5555869479815696,-0.6428318998187124,-0.5555869479815696
DSC3,-0.6269114234812666,-2.346053471538819,0.6269114234812666,-1.2470835882353952
GABRB3,-1.866625304731925,1.866625304731925,-2.0851862463461597,-2.0227851139563535
CALB1,0.29720348526391044,-2.1672877672576916,-1.3861281733647395,-0.29720348526391044
TKTL1,-0.7404717490604967,-2.3922581170891895,-1.0576511547122593,0.7404717490604967
CHRDL2,1.9183803999732418,-1.9290000567332353,-2.1253816972896193,-1.9183803999732418
ADH6,-1.3273631184391121,-2.3598713898629557,1.3273631184391121,-1.746782866279296
CADM3,-0.48651308706284296,-1.774039834482499,0.48651308706284296,-2.0798932461855864
KCNJ3,-2.145292334632051,-1.9993253756865499,1.7920199782353097,-1.7920199782353097
SYNM,-0.6206056283014606,-1.8318144461564325,0.6206056283014606,-2.1157247785080626
GJB6,0.1798183929325149,-1.0339951086866492,-2.189591472050062,-0.1798183929325149
WISP3,-1.3578870076854104,-2.443878348268632,1.3105848692786524,-1.3105848692786524
SFRP5,1.3148002215392038,-2.028616765630341,-2.1990060920729326,-1.3148002215392038
SCN7A,-0.2980937494739668,-2.189998320542869,0.2980937494739668,-1.3173278501005241
MMP12,-2.3452544016461023,1.1735004542577938,-1.7501419708845691,-1.1735004542577938
CACNG4,-1.3703422556602967,-0.21265356102759336,0.21265356102759336,-2.124425527197498
PRKAA2,-1.2215316908272638,-2.3926402705774814,1.2215316908272638,-1.632450565609751
PPP2R2C,-0.39966993232837233,-0.062049759851818195,0.062049759851818195,-2.122823513003412
VTN,-0.4986930181150248,0.4986930181150248,-2.3082912237580695,-1.19252387965418
C16orf89,-1.4111899971068025,0.14896775454015287,-0.14896775454015287,-2.0682625051272794
TINAG,-1.7326816952587882,-2.168087953166325,1.7326816952587882,-2.0018832817749423
KCNE2,-0.1770866790364032,-1.589450972291964,-1.9947877219796029,0.1770866790364032
SLC6A20,-1.791968188401338,0.032563528743603166,-0.032563528743603166,-1.7020561419394156
EPHA7,0.13009865598942078,-2.1637856496136623,-0.13009865598942078,-1.0356124919054661
PEG10,-1.4154726364064183,-2.427748646573686,1.4154726364064183,-1.466990114806507
CILP,0.8682181525176884,-0.8682181525176884,-1.8846508398348345,-2.19323231481026
SCGB3A1,0.08041461686317103,-2.160142842113832,-0.7166906992075247,-0.08041461686317103
WNT7B,-0.40743874358784116,0.40743874358784116,-2.195929942530222,-1.4689678824248478
CD177,-0.942476869814365,-2.1968084217355206,-0.1740313583548817,0.1740313583548817
SMOC1,-1.2356674360202877,-2.425763600187022,1.2356674360202877,-1.4973388417101088
MEP1B,-2.0777448356753054,-1.460945075848216,1.460945075848216,-2.161211337497205
DHRS2,-0.5969803126256046,-1.5478466737664132,-2.256029729029688,0.5969803126256046
CADPS,-1.0798855463741022,-2.425095803246801,1.0798855463741022,-1.4205764787124244
VIL1,-2.1768614151638195,0.360073754078645,-0.360073754078645,-1.4533379120660668
NEB,-1.3996964919567225,-2.339160817449498,1.3996964919567225,-1.7986878703851916
CYP4F11,-1.4130842732255107,0.38279484948572495,-2.203502921001813,-0.38279484948572495
ALDH1L1,-0.9995631076225001,-1.9299028825574007,0.9995631076225001,-2.207715036829471
PADI1,-0.20106803248597133,-2.206835276784816,-0.9743544529209006,0.20106803248597133
EYA2,0.5798810395341746,-2.3303374816713256,-0.6958730384025068,-0.5798810395341746
PDZRN4,0.5143948792480035,-2.0798548109120967,-0.5143948792480035,-1.7978301186096366
GATA4,-2.401397844603914,0.8245100890553096,-0.8245100890553096,-0.9028735784565554
SULT1C2,-1.806768910744285,0.7409686167102255,-0.7409686167102255,-2.1909895413840395
MUC12,-1.4573507866177295,-2.4213907030612067,1.4573507866177295,-1.485697862630932
ALDH3A1,-0.778674245368751,-0.007451813393543055,-2.1238006685230495,0.007451813393543055
MOGAT3,-1.6558885785165507,-0.5602932637027525,0.5602932637027525,-2.1907412660329624
AQP2,-1.3538479509876868,1.3538479509876868,-1.983603251593775,-2.235143696016947
LGALS7,0.17214032119205766,-2.0684663239941217,-1.4447267046948822,-0.17214032119205766
LGR5,-1.4717578612709212,0.053251114546314975,-1.9718073478126363,-0.053251114546314975
APOBEC1,-1.621164568163453,-0.6357519161849142,0.6357519161849142,-2.2425115728984952
ANXA8L2,-1.7326799754629305,1.7326799754629305,-2.020622419703582,-2.1534420219538326
SCGN,-0.39863742886918446,-2.2107268571875767,-0.32405439269303016,0.32405439269303016
FUT6,-1.5156894082582464,-1.9962080301956335,1.5156894082582464,-2.2219683433259334
NR0B2,-2.163218310230545,-0.16287614838066397,0.16287614838066397,-0.4147547573752879
ERN2,-1.738753828838748,0.5310979257288787,-0.5310979257288787,-2.1287586980163815
WSCD2,-0.4210649997763658,-2.264195591570685,0.4210649997763658,-1.2596213984469917
ODAM,-1.4931330968691559,0.6648488788768853,-2.302920255197677,-0.6648488788768853
LOC389332,-1.5642955753364594,0.09418381161017629,-0.09418381161017629,-1.9485150880112712
DPP6,-0.7275413719341877,-2.3893598165688745,0.7275413719341877,-1.0400576614514643
GBP6,-0.7742746767126731,-2.193240337291918,-1.8262916022020743,0.7742746767126731
OTOP3,-2.0972208031468345,-2.040289977102066,1.819190761237103,-1.819190761237103
FEZF1,-1.4515227599942035,0.17401323705664828,-0.17401323705664828,-2.0665705155083267
FAM177B,-0.39047406777063604,-2.2819539260609747,0.39047406777063604,-1.0575029656494526
CCKBR,-0.5088039910357669,-2.3176042470679166,-1.150911010235096,0.5088039910357669
PENK,0.5032004762684473,-1.965694621647877,-0.5032004762684473,-1.9272888196663758
CIDEC,-1.5542244376354184,-0.5298688396224724,0.5298688396224724,-2.2228514772226267
SEMA3E,-0.49449081380457627,-2.281240455285644,0.49449081380457627,-0.5258294413145869
EDN3,-1.832213109763616,-1.2449185406992775,1.2449185406992775,-2.3164051153798164
MAMDC2,0.42631096728890666,-2.2938547861670306,-0.42631096728890666,-1.0815478804442324
HLA-DRB6,-1.879619269695256,-2.285649360754017,-1.202259309751999,1.202259309751999
HOXA10,-2.1483915642614533,0.28883960222952865,-0.28883960222952865,-1.4245294300115272
KIAA1324,-2.3465862799637813,-1.2712285892065993,-1.7720621637215728,1.2712285892065993
TCL1A,-0.11545048200443747,-2.17556361153913,-0.8287458581371367,0.11545048200443747
PTPRZ1,0.09871850276711817,-2.1662236455234782,-0.6535416058168749,-0.09871850276711817
RNF186,-2.271622408337669,-0.45266037843386864,0.45266037843386864,-1.288858026582703
LGALS9C,-0.11462985997935171,-2.0783205837735634,-0.13047914227181323,0.11462985997935171
SCARA5,-1.43517798685496,-1.0782855031465102,1.0782855031465102,-2.4224967031804487
ACTN2,-1.2321767445780036,-2.417524618799948,1.2321767445780036,-1.5378600678928696
GTSF1,-0.8385142396189544,-2.2305306777862417,-0.23874829410424908,0.23874829410424908
HOXB9,-1.139379720237549,-2.442697265568034,1.0668210185336258,-1.0668210185336258
SCGB2A1,-0.2707637769408274,-2.207700166937116,-0.4603833951488445,0.2707637769408274
SLC19A3,-0.4553767827777101,-2.263437052977717,-0.48442204156696084,0.4553767827777101
UPK3B,-0.5117906068250565,-2.324478654002615,-1.0930433286612433,0.5117906068250565
SIX2,-1.584520212377379,1.584520212377379,-2.0539641941044957,-2.1673842589645957
L1CAM,-0.9168948918876967,0.20326328672980146,-0.20326328672980146,-2.212313008196128
SULT4A1,-0.858909385437896,-2.2574570769718423,-1.7721908078143151,0.858909385437896
COL4A6,-0.7176447854554663,-2.2520813041038403,0.7176447854554663,-1.6758372097541314
GREM2,0.7043011443959356,-2.3722036028216724,-1.230669647865315,-0.7043011443959356
MMP1,-0.516190591623884,-2.3133195420947223,0.516190591623884,-0.6828902765784758
EN2,0.2785992312471003,-2.1966691890223475,-0.39405218221430016,-0.2785992312471003
COL17A1,-1.7828147703109574,0.16981254648970326,-0.16981254648970326,-1.8417594814441345
AZGP1,-1.798690073445446,1.0738424594546325,-1.0738424594546325,-2.3051297037790652
PCP4,-1.0143761115550145,1.0143761115550145,-2.4214571925026416,-1.3835204088737454
PAX5,-0.9509847727257957,-2.4084552805343558,0.9509847727257957,-1.3952934109241673
IYD,-2.359954058804172,1.631463343614953,-1.655875108080735,-1.631463343614953
PLA2G12B,-2.05935188828413,-1.0108502500868075,1.0108502500868075,-2.1061740833157025
SCNN1B,-0.3376362123947346,-2.2111896090644647,-0.3846402829404759,0.3376362123947346
SLC44A5,-0.4159619605247258,-0.7370329398862567,-2.291123181726878,0.4159619605247258
CES1,0.7228289065113167,-2.386715399507846,-0.7228289065113167,-1.111317359500053
NTS,-0.3404070257009605,-2.165588811777609,-0.2159919376342703,0.2159919376342703
AGR2,-2.089375779220749,0.0554226931539593,-0.0554226931539593,-0.246141459979645
GFRA1,0.5046274114013749,-2.325477068520373,-0.5046274114013749,-1.0422825014076684
CPLX2,0.015295242906288755,-2.0141629899314966,-0.015295242906288755,-0.02757545701252768
ABCC2,-1.8443253558091766,0.022879106700885388,-0.022879106700885388,-1.6291065839012266
PCP4L1,0.5271902067836417,-2.2020476949149117,-0.5271902067836417,-1.5986771296195845
GHRL,-0.9580658284880536,-2.3961462312545043,-1.4660923090939226,0.9580658284880536
GNG4,0.09798735670099017,-1.284882598197647,-0.09798735670099017,-2.084499399588474
VTCN1,-2.360742081815583,1.5491407200417724,-1.5491407200417724,-1.7079137495543513
DAPL1,-2.1542584351249214,1.4407324208634833,-2.0863596424863773,-1.4407324208634833
ADCY5,0.2357843317286943,-1.77999487559184,-0.2357843317286943,-1.899650183897361
TPRXL,-0.6775735405354223,-2.0248875898263314,-1.9810403540381682,0.6775735405354223
GUCA2A,-2.2421457550076083,1.7123191700296454,-1.7123191700296454,-1.8993526897364323
APOD,-1.777710219321358,1.777710219321358,-2.147028949323202,-2.005420604204384
DMKN,-0.1556036219547553,0.1556036219547553,-2.140483201918039,-0.3159813532144562
CHST9,-0.6024850726184473,-2.3271923717128327,-1.3075993502773382,0.6024850726184473
DLX3,0.6518365022484858,-0.9416102951013874,-2.3695673802192085,-0.6518365022484858
NGFR,1.1693663794900488,-1.7038492089824249,-1.1693663794900488,-2.3630946723395767
SYT13,-1.662910797799352,-2.3861496454003706,1.4389880963087331,-1.4389880963087331
FLNC,-0.11979347882570283,-0.37905302328129126,0.11979347882570283,-2.141096118277435
ANGPTL1,0.6127823468570911,-2.1929784589603027,-0.6127823468570911,-1.7007087377781678
S100A2,1.6816520862758988,-1.9421139985760227,-1.6816520862758988,-2.226068289224236
SDR16C5,0.01748340573241451,-2.02213019585332,-0.01748340573241451,-0.0502063696153676
LOC146336,-1.0937143369699955,1.0505423859893874,-2.4401553600020383,-1.0505423859893874
WNT11,-1.6397298484757705,1.0650038736003575,-2.3692658589096234,-1.0650038736003575
B3GALT5,-1.7818652439246203,-1.026476959771389,1.026476959771389,-2.302486368508488
EMX1,-1.0787590609607962,0.25593099735524955,-2.220500769944721,-0.25593099735524955
EREG,-1.2489250707373603,-0.13850584735465923,0.13850584735465923,-2.1208525428495033
PRUNE2,0.6228146096107294,-2.360770555579169,-0.6228146096107294,-0.9041625250316987
LRRN1,-0.7769428273552883,0.7769428273552883,-2.1968577753498453,-1.8223350686386002
C17orf78,-1.99511630963487,-2.2212354196328574,1.2816330230249346,-1.2816330230249346
CLRN3,-1.9216420827976488,-1.1386588909699022,1.1386588909699022,-2.248954344841213
FGF19,-1.2777422194912513,-2.1802024752327855,1.2777422194912513,-2.046990317337623
CLDN10,-0.01809050373289518,-2.097299426082363,0.01809050373289518,-0.35368969670811234
LGALS2,-1.8755302433861698,0.18976151091312585,-0.18976151091312585,-1.7643406710006155
TMEM195,-0.7470657692587436,-2.230153099912657,-0.24147742580313517,0.24147742580313517
NAT2,-2.2939608801906197,-1.2061022088203193,1.2061022088203193,-1.8657742283067011
LGSN,-1.7243998840297077,-2.102348872393982,1.7243998840297077,-2.0821473257963707
SERPINA3,-2.3145222444599183,-1.0431908256924338,1.0431908256924338,-1.7650639841185773
TM6SF2,-1.3543443852331625,-0.44238093489735325,0.44238093489735325,-2.250624458126027
C3orf57,1.2753363444252483,-2.447693256484792,-1.2753363444252483,-1.3002427463272161
PCDP1,0.1784490761136774,-2.1879928514786156,-0.1784490761136774,-0.5370848233523092
FUT3,-1.741483242781778,-1.5848668381403412,1.5848668381403412,-2.343630093445717
LGR6,-2.0972618166923103,1.8030694597220391,-1.8030694597220391,-2.0495944710395166
NMU,-2.074238451909733,1.7478186822822555,-2.100286376364137,-1.7478186822822555
SCTR,-2.1338053494957077,1.311433967011238,-1.311433967011238,-2.1031023486951517
FAM155B,1.2228430979419838,-1.2228430979419838,-2.3480430119070905,-1.7580488084784827
ABCG8,-1.8658660506369358,-1.1453179818781314,1.1453179818781314,-2.2839365150499136
CYP2C18,-0.3152782580282491,-2.187859170051098,-0.3148440513895043,0.3148440513895043
SLC8A2,1.6180183043643068,-1.9824053705523936,-1.6180183043643068,-2.2154261394539696
KLK12,-2.1900122128263995,0.6060795055322056,-0.6060795055322056,-1.7001947101679458
SYT8,-1.3209467036244236,1.1623858911827951,-2.444195700122036,-1.1623858911827951
PCDH10,-0.1872854599539272,-0.7298490354337208,0.1872854599539272,-2.2075082288705654
SERPINB5,-1.678813418991568,-0.09486777283405598,0.09486777283405598,-1.8672803195198366
TRPV6,-1.0306514416709773,-2.141068285746819,-2.0280491097419517,1.0306514416709773
CCL21,0.07036476627695182,-2.05696347720384,-1.3118349333235582,-0.07036476627695182
KBTBD12,-2.384152012182418,-0.892054452097863,0.892054452097863,-1.453364581151318
STON1-GTF2A1L,-0.12349595447027867,-2.1639953501070237,0.12349595447027867,-1.01036363402594
APOH,-2.111272201077544,-1.9705564345902988,-1.8937912337111562,1.8937912337111562
KCNA1,0.4157712911591518,-2.286381640493286,-0.4157712911591518,-0.6894672411998626
MLXIPL,-2.107611425485135,1.33697908305746,-1.33697908305746,-2.131747502205817
ELF5,-1.5395780167864739,1.5395780167864739,-2.378283573425676,-1.65238953250933
FREM1,-0.262247661650452,-1.1930468535896779,0.262247661650452,-2.2031692132715324
S100A8,-1.8653659145086732,-2.11044801308493,-0.6564900116083061,0.6564900116083061
PRKCG,0.2212372469787647,-2.1305462597787814,-1.3675433136886175,-0.2212372469787647
CHST4,-0.8175812710473483,-2.251422834656998,0.8175812710473483,-1.755350543114758
IGFALS,-0.2382832684200482,0.2382832684200482,-2.2218738108740403,-0.641332949104417
KRT15,-1.6049909258963868,0.3784642687419528,-0.3784642687419528,-2.118150364103307
BLK,-0.46068312777499054,-2.3038813423790816,0.46068312777499054,-0.7300103558217449
ENTPD8,-1.747039219475473,0.8051011014118881,-0.8051011014118881,-2.251097318437575
FOXP2,-0.2809443914555604,-2.244405464668438,0.2809443914555604,-0.7291679656079633
IHH,-2.25681543115468,1.122643981609758,-1.122643981609758,-1.9039780852512993
LY6K,-0.8414487392750569,-2.223215576645148,-0.2215556258407853,0.2215556258407853
UGT2B7,-2.2604784248357275,1.5046808503740725,-1.939789166052869,-1.5046808503740725
H19,-1.3618405390411734,1.3618405390411734,-2.3588570272075233,-1.751067130560772
ARHGDIG,-1.5907555130725128,1.4391799591890766,-1.4391799591890766,-2.4044569347389433
CD79A,-0.30022099130002483,-2.216889189515859,0.30022099130002483,-0.46094050418361626
ESRRG,-1.237986765407207,-2.428603604430513,-0.962534749886249,0.962534749886249
CDH19,-0.5300474027222231,-2.282593409852791,0.49663900102490965,-0.49663900102490965
VSNL1,0.44759910715837337,-2.0379455176524424,-1.7985621592323373,-0.44759910715837337
TUBBP5,-0.9997561311658837,-0.3481138211728277,-2.2695056911751914,0.3481138211728277
SPIB,-1.8510041105908925,-1.6381372752409595,-2.2875179197830393,1.6381372752409595
HOXC11,-2.2053655474272413,1.4496583173200368,-1.4496583173200368,-2.024914326234007
SULT1B1,-2.2701869830934314,0.40677182616842655,-0.40677182616842655,-0.5879282642041463
GLDC,-1.8912672102922083,1.4668629500580965,-2.291516728613198,-1.4668629500580965
ATP10B,-1.9673330646014924,-0.5154029998460877,0.5154029998460877,-1.9342974515283236
ATOH1,-2.206096647691215,0.4697514658160861,-0.4697514658160861,-1.523552815951856
CCL20,-2.294280808640865,1.2165680869013973,-1.8678256203276793,-1.2165680869013973
HTR1D,-1.8728194247092511,-2.2639047456747763,1.0702658859392915,-1.0702658859392915
C6orf105,-2.3902577660799005,0.7496540859689059,-0.7496540859689059,-1.167937880132984
KCNJ16,-0.5521627943771378,-2.3071362310209933,-0.5926635832844983,0.5521627943771378
C6,0.08303342181745905,-2.0860538767478825,-0.08303342181745905,-0.1941335075161452
NRK,0.5634892042225699,-0.5634892042225699,-1.6246611426579756,-2.207651234856024
BEX2,0.5803299990584561,-2.3381295816576273,-1.19039005732411,-0.5803299990584561
CNTNAP2,-1.423487065121638,-2.3780320151714065,1.423487065121638,-1.6927404903210483
MUC13,-2.2620377037117403,-0.457238393954225,0.457238393954225,-1.3368349535449162
DLX6,0.09840270955115248,-2.087147314874496,-0.17916235176195056,-0.09840270955115248
LYPD6B,-0.26790470260583454,-2.2407541073767714,-0.7542620894268213,0.26790470260583454
CTNND2,-0.3686761303150762,-2.256738494113915,-0.5722412395754296,0.3686761303150762
PCDHA12,-2.158756347263647,0.16616878733305418,-1.1647064528178341,-0.16616878733305418
SEC14L4,-0.7495289083874439,0.7495289083874439,-1.3780214075752488,-2.361691377007397
LBP,-0.29027379815146925,-2.17080358888074,0.2759080877309502,-0.2759080877309502
PITX2,-0.5923442870023252,0.28403151241043156,-0.28403151241043156,-2.232731996180527
DNER,-0.41158518952893347,-2.2598569976843645,-1.2601865009463966,0.41158518952893347
LMX1B,-0.958732876027612,0.958732876027612,-1.775115323723955,-2.2878027511051364
PROM1,-2.222329584719635,0.938077423595391,-0.938077423595391,-1.8786177034091078
SCG3,0.698804702998683,-1.4964062285898854,-2.3144592722700783,-0.698804702998683
IGFBP1,-0.3814075246182409,-2.282538991272893,0.3814075246182409,-0.7720450242805499
KCNMA1,0.7579261857360314,-1.8915119340563071,-0.7579261857360314,-2.1414895456739202
GAD1,1.0731766150624367,-2.2923341232971275,-1.8233119270451905,-1.0731766150624367
HAVCR1,-1.1192197765027916,-2.4298670367467636,0.9470467963996511,-0.9470467963996511
TFAP2C,-0.8738277790826143,0.8738277790826143,-1.7838027679002006,-2.2564271387135446
FBP2,-2.2906494135084596,-0.963915362191739,-0.39732498374370917,0.39732498374370917
LONRF2,-0.7460137627079364,-1.9435528720718631,0.7460137627079364,-2.095033469753046
C1orf125,-2.175642096060822,-1.3355685010204794,-0.28168045241908585,0.28168045241908585
CXCL13,-0.5025375905908349,-2.172463455974968,0.14953611762872338,-0.14953611762872338
NR1H4,-0.8529817261599562,-2.3941994833327565,0.8529817261599562,-1.353095568221115
AGTR1,0.6784254875519504,-2.369615848481526,-0.6784254875519504,-1.185371718574979
NRXN1,-0.5962438638902057,-2.352652212368492,0.5962438638902057,-0.8785079547672504
NTSR1,-0.5515073727492185,-1.5590679710956812,0.5515073727492185,-2.2310457374932553
SLIT2,1.4970078985923905,-2.148076135223451,-1.4970078985923905,-2.089568251140391
ZG16,-1.432813180172742,-2.4367662802523267,1.3138474001604663,-1.3138474001604663
NPW,0.9608621813184755,-2.4246121221734334,-0.9608621813184755,-0.9715257111779237
FABP4,1.566993261836804,-1.566993261836804,-2.3773496372668785,-1.6386899826363008
VWA2,-1.9473725948736478,0.9208927693520101,-0.9208927693520101,-2.1682555961116683
SEMG1,-2.2575980214263742,-1.3006031573361438,1.3006031573361438,-1.9449678526600762
CYP17A1,-1.4304140226793962,1.4304140226793962,-2.418520711484837,-1.5217886887317904
RFX6,-1.7746795743580348,-1.817790374704504,-0.13410084741472936,0.13410084741472936
PROM2,-1.7354344043464958,1.588105153377002,-2.345134510837967,-1.588105153377002
PRODH,-1.6282366754500874,1.553387252199825,-2.3821953128989644,-1.553387252199825
SYN2,0.13563430842042717,-2.1604712140391853,-0.13563430842042717,-0.4569654715225148
TMEM82,-2.1552455952853986,1.318150713722259,-1.318150713722259,-2.080757124135306
KLK1,-1.3137100748025492,-0.04451752835193367,0.04451752835193367,-2.0389797744618203
VNN1,-1.8586930017048937,0.08818087867223015,-0.08818087867223015,-1.6823496316497275
IGF2BP3,-0.6259469483621916,-0.6951689092465461,-2.3400957834108933,0.6259469483621916
HOMER2,1.471923030421984,-2.1186758272317685,-1.471923030421984,-2.1221569072417314
LOC731789,-2.4220160925341694,-1.1528542928701726,1.1528542928701726,-1.4852546387640317
UPK3A,-2.260133286772233,1.0279364933271586,-1.861046180222552,-1.0279364933271586
ZG16B,-1.7289910331350384,1.1112249160106455,-1.1112249160106455,-2.344218002440272
PCDH20,0.47435888121933145,-0.47435888121933145,-2.3009942582502214,-0.6723004539996551
HIF3A,0.93905368744843,-2.1585140971384074,-1.968687673786344,-0.93905368744843
PTGIS,-1.0173270147390918,1.0173270147390918,-2.2932536560772685,-1.7957197406938856
SYT1,-0.40551875638824464,-2.279333654659219,-0.655497392790174,0.40551875638824464
DPT,1.0458821416468969,-2.434532884065275,-1.0458821416468969,-1.310440700530928
SPEG,-0.9791379555179077,0.89777547235196,-0.89777547235196,-2.4180499905127286
SLC38A3,0.3944331738807365,-2.0005797533223695,-0.3944331738807365,-1.8010885890554917
TM4SF5,-1.8650394247855537,1.434147180049495,-1.434147180049495,-2.306962930712525
CYP4B1,-0.9508408397524436,-2.263260283057677,0.3256802453726203,-0.3256802453726203
C10orf81,-2.4215485816124684,1.311580286276546,-1.311580286276546,-1.5302122973619114
PPP1R14D,-2.2598264290121928,0.9747255031245164,-0.9747255031245164,-1.8358442104002157
PTCHD1,0.32904053806246153,-2.245203885955661,-0.32904053806246153,-0.5759389897928617
GFRA3,-0.4867849019593432,-2.315630285082649,0.4867849019593432,-0.7760647044814186
SYTL5,-2.375207193326977,-1.6544338523946602,1.555842944887134,-1.555842944887134
BMP7,-2.2536376332430024,-0.6262065273364683,0.6262065273364683,-1.5854969853295613
CNR1,-0.6822393360411585,-2.3482023848973355,0.6822393360411585,-1.340172268162683
F5,-1.882829357848122,1.331402687364609,-1.331402687364609,-2.296744943685537
SNAP25,0.26234148385840045,-2.2262114583617345,-0.26234148385840045,-0.6001472901722764
?|553137,-0.6881265514779786,-2.3764747817697565,0.6881265514779786,-0.9093242237214063
GPR115,-1.9449359843853773,1.0311116424836588,-1.0311116424836588,-2.2065496900784782
KCNB1,0.33611514425018096,-2.179407972561875,-0.33611514425018096,-1.411794156413577
PLA2G2D,0.15504911480023484,-2.1400875022361894,-0.3150540056706573,-0.15504911480023484
TEX15,-1.087783725335738,-2.4318122450415984,1.087783725335738,-1.380405595734299
HGD,-2.1998527799129115,-0.5311892471098416,0.5311892471098416,-1.6076589241423689
PTPRN,0.04935587794568756,-2.117579959268524,-0.04935587794568756,-0.3985368091915696
ASCL2,-1.9942913431456921,1.5963463535531106,-1.5963463535531106,-2.211466207511271
FABP6,-1.1261027545051345,-2.435313736503933,1.1261027545051345,-1.383897222172012
HS6ST2,-0.8666860585392546,-2.14104213756595,0.8666860585392546,-1.9549556407125155
CP,-0.9535137982782912,-2.4289569966399447,0.9535137982782912,-1.2065028191794485
TDRD5,-2.3654209675899605,1.478585827710254,-1.7195598083507082,-1.478585827710254
MARCO,-1.7908403515247078,1.7908403515247078,-2.121731408079472,-2.0288844762448073
