,Subtype_0,Subtype_1,Subtype_2,Subtype_3
VWA8,-1.3637681993667994,1.3637681993667994,-2.3659609683539284,-1.7322214232591264
ANKRD18A,-0.2879155550115421,-1.0425573781470576,-2.239869367112819,0.2879155550115421
C7orf61,-0.4522472584827584,-2.2985700248213745,0.4522472584827584,-1.1310423931660734
GPC6,-1.9507611061775174,1.9507611061775174,-2.086230627439845,-1.9507611061775174
ASPH,-2.0805609128708182,1.62662035006264,-2.134939209457215,-1.62662035006264
CHD7,-2.1106830395994645,1.6807290870884621,-2.0898539306560484,-1.6807290870884621
LINC00551,-1.9260739423187734,1.842978109203295,-2.1720813429895975,-1.842978109203295
RN7SL229P,-1.242278283497462,1.242278283497462,-1.5227146877926574,-2.4212109321423623
PLAG1,-2.1106830395994645,1.6807290870884621,-2.0898539306560484,-1.6807290870884621
SLCO3A1,-1.6552458971171995,-0.5386259621970563,0.5386259621970563,-2.1801527041309425
SMIM2,-0.8878411044130029,0.8878411044130029,-2.0725743299641133,-2.0435466782839438
TACC2,-1.2760038742932833,-2.4257505231301786,0.962599413940547,-0.962599413940547
FAM157B,-1.4398009134522396,1.303631305292053,-2.4360229052279463,-1.303631305292053
SLITRK1,-1.8648234730812439,1.7203496640821012,-2.2579589341077577,-1.7203496640821012
CDH7,-0.0945026625326521,-2.048061702407631,0.05418152651872021,-0.05418152651872021
RNA5SP30,-1.888753228599911,1.888753228599911,-1.9393777059746646,-2.1372733902577936
TRIM24,-0.8355614023018485,-1.7786703118306677,-2.245571268686218,0.8355614023018485
RN7SKP182,-1.8668562714530017,0.7552738410045073,-0.7552738410045073,-2.157925260012878
RNMT,-2.1218911737035913,1.6523823015265304,-1.6523823015265304,-2.08721974929667
RASA3,-2.226569115000456,1.6110512106133104,-1.6110512106133104,-1.9681807893206944
VCL,0.43569736367434897,-2.289474988907737,-1.150585011703182,-0.43569736367434897
GPR37,-1.150822160852483,-1.9180369347541382,-2.2536933983361123,1.150822160852483
BET1,-0.5383979045049844,-0.9821682985212132,0.5383979045049844,-2.338495948860032
CT49,-0.5064356983846166,-2.2935497078035056,0.5064356983846166,-1.2919530874386762
RN7SKP104,-0.33074266993252277,-0.8656829882581688,0.33074266993252277,-2.2672649692475852
RN7SL871P,0.19141083547094664,-2.128038112000522,-0.22167063666672115,-0.19141083547094664
MARCH6,-0.39037663674078144,-2.2252369856895995,0.39037663674078144,-1.3568518205424387
DENND4C,-1.010977990086809,-0.2753885746752304,-2.237532169236246,0.2753885746752304
MKLN1,-0.9428499788705991,-1.8428431405198074,-2.245965077508515,0.9428499788705991
SLC12A9,-0.6159204138722164,-2.3533545855850977,0.6159204138722164,-1.1579998754466354
CASD1,-0.6445362450331048,-0.9948995372049464,0.6445362450331048,-2.3688084219165395
SEMA5A,-0.5106059608359702,-2.3124360230006267,0.5106059608359702,-1.1951614753022983
INO80C,-2.1828774868376075,1.0396299423071516,-1.0396299423071516,-1.9802475091564793
DSG4,-1.987969706370149,1.0388522250302339,-1.0388522250302339,-2.1766427572062046
FGFR2,-1.0759136085812628,-2.3410843097563383,0.5574010261324616,-0.5574010261324616
SAMD8,0.34784302040943843,-2.24486007805701,-1.1914683946036708,-0.34784302040943843
CTNNA3,-2.0591460717019276,0.6438396477655267,-0.6438396477655267,-1.9212992663479207
DTNA,-2.079461977192436,1.6817143241854389,-1.6817143241854389,-2.1202566082700773
CUL9,-1.389235533263531,-1.9152361626518606,1.389235533263531,-2.2800430507760248
RNF125,-1.083937705267098,-2.4006138743407104,0.7794200890716589,-0.7794200890716589
ADCY2,-0.5655416058343071,-2.2920686231859384,0.5655416058343071,-1.3976028190158163
BNC2,-1.3361280353224734,0.8661332490281357,-2.39991087751546,-0.8661332490281357
LINC00564,-1.8421836720341822,1.7888030500427843,-2.2439188702970325,-1.7888030500427843
PRDM9,-0.39418666795105334,-2.1668853760284845,0.39418666795105334,-1.5226081910536973
PCCA,-2.0022855011635268,1.8386130708822468,-1.8386130708822468,-2.11923167144425
HYAL4,-0.7163170896828652,-1.621138676650695,-2.2758292960673216,0.7163170896828652
SNAPC4,-1.5361939179942266,1.4035875372908737,-2.4178988435362316,-1.4035875372908737
LINC00458,-2.0097478824140396,1.8986742071441587,-1.8986742071441587,-2.075569319611006
C13orf35,-2.186416027279353,1.6475505440367293,-1.6475505440367293,-2.012771107985758
ABL1,-1.4883864151365997,1.3579466462823777,-2.428067644711425,-1.3579466462823777
FOXP1,0.7614764643843766,-0.7614764643843766,-2.178262001484154,-1.8409321116984922
PSIP1,-2.0195009764504954,1.581857862835281,-2.1955096199696573,-1.581857862835281
LINC00583,-1.8970350535363774,1.8970350535363774,-2.1155241101211884,-1.9622252615616822
MIR548O,-0.4498923802128946,-2.3063825915050336,0.4498923802128946,-0.8001735521548076
SLC2A6,-2.1366607700926465,1.3032115335316852,-2.0992072145240495,-1.3032115335316852
RN7SL789P,-0.537385977341964,-1.69650712340615,-2.157196557779372,0.537385977341964
snoU13|ENSG00000238313.1,-0.5622582441520793,-1.2986558987786883,-2.3140942877173436,0.5622582441520793
NUFIP1,-1.4163044650219356,1.4163044650219356,-2.1289576651124222,-2.113597220198191
CDH19,-0.6009471039398612,-2.301144895816431,-0.5187006937291135,0.5187006937291135
SNORA48|ENSG00000212626.1,-1.4432164722184722,1.4432164722184722,-1.4458851417307104,-2.427659003399711
AK8,-1.9317675902468092,1.6973896578413856,-2.227823925916818,-1.6973896578413856
MIR1263,-1.1837859264513948,1.1837859264513948,-1.8699977111071413,-2.2882511674153765
MAD1L1,-1.845365569089578,1.068696558529991,-2.2793293787397477,-1.068696558529991
COLEC12,-1.8404275581032183,1.8404275581032183,-2.0631981191399205,-2.0631981191399205
CYP4F35P,-2.007341944735928,1.9962882996657962,-1.9962882996657962,-1.9962882996657962
CDK5RAP2,-1.552886231560099,1.5370496878233266,-2.400424116901303,-1.5370496878233266
ZNF503,0.12764199912209176,-2.166267070814929,-0.519685282139945,-0.12764199912209176
SDK1,-2.208294355863947,-0.31879932907196584,0.31879932907196584,-1.2903782367198602
SH3GL2,-1.102961479786164,0.36342792054256723,-2.2657459421325687,-0.36342792054256723
CT64,-1.2472679956457486,1.2472679956457486,-1.8748657688785142,-2.294208040416999
FXYD5,-0.2659936629835065,-1.8986627663762694,-1.8085906622484795,0.2659936629835065
LINC00462,-1.6949224613361755,1.5670336805328984,-1.5670336805328984,-2.3619058373249486
ENOX1,-1.4730454883589583,1.4730454883589583,-2.1877632828752294,-2.045700732039175
CACNA1C,-1.0986463131002326,0.9619369302483939,-2.4315627959056623,-0.9619369302483939
RPS4XP16,-1.774875801914823,1.7142111016540622,-1.7142111016540622,-2.299811167436506
PVT1,-1.6305389114887392,1.6305389114887392,-2.3238267630592357,-1.7705346766165606
DPM2,-1.6895389548478936,1.6642968389886126,-2.3426787027067966,-1.6642968389886126
C9orf62,-1.702937202770554,1.5559373114291384,-2.3612564276961727,-1.5559373114291384
PTEN,-0.8616499565734581,-1.0431162728390202,0.8616499565734581,-2.4158753505146136
BRCA2,-1.5140020154229317,1.5140020154229317,-2.082246897190677,-2.1530716215849175
SMOC2,-1.8277195326045148,0.898393612300111,-0.898393612300111,-2.240150305995082
TPTE2P5,-1.6743184023082855,1.6743184023082855,-2.1466031046283818,-2.052728333288948
C5orf22,-0.40596932927770146,-2.2316558987154176,0.40596932927770146,-1.360765791899645
PHLPP1,-0.7259893350681315,-2.2703666478494284,-0.35474478872647336,0.35474478872647336
CNTLN,-1.4834956940619457,0.8543345738124596,-2.3672187149386907,-0.8543345738124596
CDH2,-1.9273303245470705,1.8554150139296426,-2.164650849584583,-1.8554150139296426
LINC00578,-1.5061672593306437,1.5061672593306437,-1.9281057574604377,-2.2674204352743863
ITGBL1,-2.0493167586769525,1.9178036854359652,-1.9178036854359652,-2.0231775143060733
C7orf66,0.24838944980407465,-2.1744256753340316,-0.33593655096452735,-0.24838944980407465
GUSBP1,-0.39037663674078144,-2.2252369856895995,0.39037663674078144,-1.3568518205424387
POTEC,-1.8809881019384345,1.8809881019384345,-1.9235925889585574,-2.152591706691719
SLITRK5,-1.842867250534803,1.6609806781885719,-2.285864185759515,-1.6609806781885719
TMC1,-1.4106235369511504,1.2920172978577242,-2.4395326610866235,-1.2920172978577242
ITPR2,-2.0752488031799716,0.864158140773719,-2.029634580633011,-0.864158140773719
ZNF622,-0.354499530977368,-2.1819843949085778,0.354499530977368,-1.43184806402247
ZCCHC2,-0.6140424135516277,-2.189585386859706,-0.16099892550439013,0.16099892550439013
RN7SL864P,-2.027553199578806,1.4909450645111253,-1.4909450645111253,-2.200918904754518
IFT88,-2.0291483544905833,1.9504633133721072,-1.9504633133721072,-2.016805602942587
SLITRK6,-1.8564621425854597,1.7229037150613262,-2.2613111260179903,-1.7229037150613262
STK3,-2.153878953204837,1.4601746957537298,-1.4601746957537298,-2.0859638510767566
TPCN2,-1.9663513298849706,1.7267790216539984,-1.7267790216539984,-2.1958236251213825
CDC14B,-1.5353182266008398,1.1714905695784035,-2.4134188632770277,-1.1714905695784035
GRIK2,-1.9520493852253242,1.7598208879509114,-2.193110121726704,-1.7598208879509114
DIAPH2,-2.370967608133686,1.3405522114977175,-1.3405522114977175,-1.717763872741664
C9orf3,-1.7618981958600008,1.3627432084099322,-2.354613265163997,-1.3627432084099322
LINC00559,-1.8222367109627844,1.7326919094412716,-2.2741581311416685,-1.7326919094412716
RN7SKP298,-1.1468113150492676,1.1468113150492676,-1.9887005573296743,-2.2039278903740116
MLNR,-1.6328436197309697,1.5770335350721962,-1.5770335350721962,-2.3769780818479482
NKAIN3,-2.09278092221305,1.3634784796236536,-2.147478605407255,-1.3634784796236536
CDH9,-0.17399922823737166,-2.0949507079779552,0.17399922823737166,-1.38554941003833
snoU13|ENSG00000238483.1,-1.3410703746976795,1.3410703746976795,-2.065888962759313,-2.170226789161299
SUMF1,-1.138854168997561,1.138854168997561,-2.4407879302329065,-1.343079072720753
RN7SL618P,-1.774875801914823,1.7142111016540622,-1.7142111016540622,-2.299811167436506
PIP5K1B,-1.743442839053281,1.743442839053281,-2.2544436157436483,-1.8561932074325582
DIP2C,-1.9303016191486537,-0.17198444618561748,0.17198444618561748,-1.6788957841929337
DAB2IP,-1.6153852925183192,1.6153852925183192,-2.3549009303524664,-1.6874120045155996
CTBP2,-0.6531500245959043,-2.3531053588820012,-1.2572034679510693,0.6531500245959043
GPI,-0.33397752543121156,-1.9260680348985875,-1.8373675332914157,0.33397752543121156
RNA5SP147,-1.392436513038856,1.392436513038856,-1.7565302441268225,-2.3565871598223205
TMEM2,-1.7918843171034744,1.6230260388841893,-2.317083226564928,-1.6230260388841893
FLT3,-1.6914728481331007,1.6914728481331007,-1.9888020597189973,-2.1917410454046093
LINC00283,-1.962074466954206,1.9612391150864634,-1.9612391150864634,-2.06899950602528
CDH13,-1.8026741164790125,-1.5429523480384344,1.5429523480384344,-2.326674175613512
LPPR1,-1.5876224445022082,1.2713704488387554,-2.4079595368037823,-1.2713704488387554
MYOM1,-1.555855396105727,1.555855396105727,-1.7943006675395552,-2.328318723354899
CALD1,-0.46252373266386815,-1.6235526942486802,-2.1562809220490284,0.46252373266386815
GPC5,-1.9327865863059575,1.9327865863059575,-2.094062953946016,-1.9580848400534177
FLNC,-1.092949832001054,0.20315638087627666,-2.192395943623152,-0.20315638087627666
TBC1D3,-1.6847577261887146,-2.38080786658593,1.2924385561466478,-1.2924385561466478
CSMD3,-2.2467797691307108,1.8045257053794073,-1.8218769140849784,-1.8045257053794073
snoU13|ENSG00000238674.1,-0.5064356983846166,-2.2935497078035056,0.5064356983846166,-1.2919530874386762
ARL2BPP3,-0.8580532854001185,0.8580532854001185,-1.2987918623118175,-2.4032067112164244
ADARB2,-2.1498614887264447,-0.19004649283602332,0.19004649283602332,-1.251893563919837
TJP2,-1.708716086554177,1.708716086554177,-2.2095384982867277,-1.9549833717559988
LINC00444,-1.5226642116743137,1.5226642116743137,-2.063949729061266,-2.1681896143673907
LINC00966,-2.02980044955595,1.7274447575908451,-2.1479411788465117,-1.7274447575908451
IMPDH1,-0.9195872395260996,-1.8557735266970745,-2.2304970272801374,0.9195872395260996
ITPR1,-1.0831901963380457,1.0831901963380457,-2.321489115411208,-1.768753611741872
AIM1,-1.874282005466357,1.494533934303874,-1.494533934303874,-2.2984719412927306
PPP6C,-1.4516455035737363,1.4516455035737363,-2.4126443772389154,-1.5448746164285658
PALM2,-1.6025893913586098,1.3916145609522488,-2.404498576835215,-1.3916145609522488
SNORA18|ENSG00000252601.1,-0.29818295245708126,-2.213089364948584,0.29818295245708126,-1.229494091638102
TEX26,-1.3373416662933126,1.3373416662933126,-1.8636103775661443,-2.3073271341295123
STARD13,-1.2965591879710245,1.2965591879710245,-1.934738108395856,-2.2637752016604575
ELF1,-1.6639770940874803,1.6639770940874803,-2.1482841527220105,-2.0543358661598234
LINC00366,-1.8359811521501874,1.8359811521501874,-1.8477865865132932,-2.2200512834298904
U8|ENSG00000199713.1,-0.5733409824662794,-2.1423182365533107,0.05667508562310326,-0.05667508562310326
LINC00907,-1.9911401871850236,1.8543725134365476,-1.8543725134365476,-2.1192828724989115
FARS2,-0.3947184397374351,0.3947184397374351,-2.1216116135887133,-1.6164659913056865
